count_date,road_name,adt,latitude,longitude,sampling_count
2017-02-20,CURRAN ST,8138.0,-36.841447374471905,174.73960768420883,1
2017-02-20,FISHER RD (WAIUKU),51.0,-37.25085358335179,174.6721182091756,1
2017-02-20,NEILSON ST (WESTBOUND),28321.0,-36.92631100016486,174.79398540997434,2
2017-02-20,BEAUMONT ST,16293.0,-36.847165843015816,174.75161404969052,1
2017-02-20,GARNET RD,9114.0,-36.86113497308267,174.72461915584054,1
2017-02-20,BROOKSIDE RD,1807.0,-37.20262481617361,174.7476504732996,6
2017-02-20,MITCHELL RD,8790.0,-36.79522198875401,175.02774249713875,2
2017-02-21,ALTEN RD,13168.0,-36.851676001171576,174.7732623808157,1
2017-02-21,COLOMBO RD,4026.0,-37.250763454510476,174.75005862512202,3
2017-02-21,BARRIBALL RD,77.0,-37.237279240518774,174.77734224557514,4
2017-02-21,CONSTABLE RD (WAIUKU),6184.0,-37.248832875444,174.72809647723716,4
2017-02-21,COLLINGWOOD RD,8001.0,-37.24211095611586,174.74823511702232,6
2017-02-21,GLADSTONE RD (PARNELL),9073.0,-36.849757316462494,174.78582417824742,1
2017-02-22,GLENBROOK RD,9711.0,-37.18530726105673,174.77516573959304,6
2017-02-22,AKA AKA RD,1316.0,-37.23393051083523,174.85348540115882,6
2017-02-22,RICHMOND RD,11441.0,-36.859459336273254,174.73199587673525,1
2017-02-22,TITI RD,1234.0,-37.215659531705725,174.8105077244947,6
2017-02-22,GLENBROOK RD,10042.0,-37.16891803413819,174.80285947397175,6
2017-02-22,GLENBROOK RD,10135.0,-37.19486506132028,174.75918856055722,6
2017-02-22,ORRS RD,30.0,-37.00051624115433,174.81949515670533,1
2017-02-22,CAMPANA RD,134.0,-36.9974636701776,174.82517575626397,1
2017-02-22,GLENBROOK RD,9463.0,-37.143233675130354,174.87470954100345,6
2017-02-22,DONALD BRUCE RD,3386.0,-36.79683552651323,175.0314273918626,1
2017-02-22,OCEAN VIEW RD (WAIHEKE ISLAND),5051.0,-36.78189311201975,175.00104803014938,1
2017-02-22,GLENBROOK RD,9859.0,-37.177017910757854,174.78459088102227,3
2017-02-22,GUN CLUB RD,2988.0,-37.18880443868782,174.88028563130834,6
2017-02-22,PATUMAHOE RD,4832.0,-37.20282065633674,174.8498734975887,3
2017-02-22,PATUMAHOE RD,2750.0,-37.223108507120855,174.86824388216272,5
2017-02-22,QUINN RD,265.0,-37.19505713472125,174.78430573979378,6
2017-02-22,OSTRICH RD,1850.0,-37.16963608169847,174.84404095927601,4
2017-02-22,OSTRICH RD,2012.0,-37.156338207825975,174.85870552302188,6
2017-02-22,UNION RD (PATUMAHOE),1051.0,-37.20614835137968,174.82301318600284,6
2017-02-22,WAIUKU RD,5835.0,-37.23910148542152,174.77422862654598,3
2017-02-22,WAIUKU RD,6052.0,-37.24986443431485,174.76205649959235,6
2017-02-22,WAIUKU-OTAUA RD,2549.0,-37.2670692278946,174.75239824088038,3
2017-02-22,GRAFTON RD (NORTH),7970.0,-36.85442405751,174.7709144136792,2
2017-02-22,GLENBROOK-WAIUKU RD,8388.0,-37.20346659149529,174.75411498236141,4
2017-02-22,MAUKU RD,1873.0,-37.18993042889535,174.82501140234368,2
2017-02-22,KITCHENER RD (WAIUKU),14037.0,-37.24621297601063,174.73959252885655,6
2017-02-22,WHANGAPOURI RD,490.0,-37.12009532179179,174.9109650658649,6
2017-02-22,WILY RD,770.0,-37.22985571666671,174.84373729339728,6
2017-02-22,REID RD (GLENBROOK),343.0,-37.18564496364976,174.76220766854007,6
2017-02-22,POLLOCK RD,1977.0,-37.2135760071682,174.87489405910722,3
2017-02-22,KITCHENER RD (WAIUKU),7255.0,-37.24959881100556,174.73119192790335,3
2017-02-22,GLENBROOK-WAIUKU RD,9675.0,-37.228112358185946,174.74955741628955,3
2017-02-22,HULL RD (WAIUKU),570.0,-37.263426179620154,174.73846614457366,6
2017-02-22,WAIUKU RD,8706.0,-37.2268966027389,174.86692849160278,5
2017-02-22,WAIUKU RD,7876.0,-37.229652108282494,174.84639238242306,2
2017-02-22,WAIUKU RD,7080.0,-37.21997224321397,174.8113884599477,2
2017-02-22,WAIUKU RD,7533.0,-37.215949224856494,174.79918888546533,2
2017-02-23,FITZPATRICK RD,135.0,-36.99977047057364,174.98411389575108,1
2017-02-23,CARLISLE RD,9160.0,-36.71041567876778,174.74092505031535,1
2017-02-23,CAITCHEON RD,18.0,-37.09220854221418,175.09146798930743,1
2017-02-23,CARLISLE RD,8209.0,-36.71081067359105,174.7434976707915,1
2017-02-23,CARLISLE RD,22001.0,-36.709214856492494,174.72869539505245,1
2017-02-23,GREAT SOUTH RD (NEWMARKET) (CWCE),22955.0,-36.90651127785029,174.8110417422326,1
2017-02-23,GREAT SOUTH RD (NEWMARKET) (CWCE),26875.0,-36.904590753599436,174.8093128265026,1
2017-02-23,MCNICOL RD,485.0,-37.00399752743021,175.0571447158419,1
2017-02-23,WHATIPU RD,215.0,-37.02133536760292,174.53803925967873,1
2017-02-23,WAIKAREKARE LANE,11.0,-36.993864388397284,174.4855034648098,1
2017-02-23,MARINE PDE SOUTH (PIHA),19.0,-36.95467429645985,174.46874848109314,1
2017-02-23,WATTIE RD,46.0,-37.082073726367724,175.08354007834825,1
2017-02-23,ANAWHATA RD,246.0,-36.94488251305485,174.52615811078164,1
2017-02-23,STEVENS RD,14.0,-37.088030897418975,175.07481576566448,1
2017-02-23,OTAU MOUNTAIN RD,92.0,-37.02004812642579,175.08149603409552,1
2017-02-23,RANFURLY RD (ALFRISTON) (SR),77.0,-37.01046432463436,174.9358295593139,1
2017-02-23,LOG RACE RD,93.0,-36.969643173934905,174.47115921969024,1
2017-02-23,TRAIL RD,8.0,-37.10146824696442,175.0963584074826,1
2017-02-23,BEAUMONTS WAY,1119.0,-37.026230277303185,174.8988867885572,1
2017-02-23,GRAY AVE,9377.0,-36.96990231395202,174.84087244110253,1
2017-02-23,MOUMOUKAI RD,76.0,-37.11284599368472,175.1280019900129,1
2017-02-23,BROKEN BRIDGE RD,17.0,-37.103174759244354,175.05084538691384,1
2017-02-24,SHELLY BEACH RD (PONSONBY),8329.0,-36.84048823540449,174.74232219974118,1
2017-02-24,TE PUA SCHOOL RD,192.0,-36.67465306735076,174.43892260520593,1
2017-02-24,SHELLY BEACH RD (PONSONBY),8874.0,-36.84343581635817,174.74231058836762,1
2017-02-24,GREAT SOUTH RD (NEWMARKET) (CWCE),20791.0,-36.89778065414474,174.8025307834386,1
2017-02-24,GREAT SOUTH RD (NEWMARKET) (CWCE),21877.0,-36.89957088594894,174.80453686805595,1
2017-02-24,WAYBY STATION RD,206.0,-36.32882392470231,174.54317437605744,1
2017-02-24,COLLEGE HILL,16298.0,-36.84864417248156,174.7491579871683,1
2017-02-24,WILSON RD 4 (WARKWORTH),1337.0,-36.4117833917804,174.67172766782588,1
2017-02-24,GOLF RD (WARKWORTH),107.0,-36.376493988344066,174.67421579756456,1
2017-02-24,GREAT SOUTH RD (NEWMARKET) (CWCE),23612.0,-36.93210274718741,174.8349328547988,1
2017-02-24,CARRAN RD,1013.0,-36.39837407920211,174.62443045229531,1
2017-02-24,CARLTON GORE RD,11372.0,-36.8646360153852,174.7733487751015,1
2017-02-24,FALLS RD (WARKWORTH),1866.0,-36.406801854408776,174.6396382652132,1
2017-02-24,HEPBURN CREEK RD,314.0,-36.41320731452271,174.67432324861778,1
2017-02-24,MT SMART RD,18693.0,-36.91426374826175,174.78657535128102,1
2017-02-24,DAY RD (WAITEITEI),33.0,-36.265142494343706,174.58543335810074,1
2017-02-24,CROWHURST ST,11554.0,-36.86747215256744,174.77536627553783,1
2017-02-24,RUSTYBROOK RD,142.0,-36.29986017649357,174.53899528418202,1
2017-02-25,WAITEITEI RD,2710.0,-36.225239786052974,174.57484784094783,1
2017-02-25,SCHOOL RD 3 (TOMARATA),416.0,-36.230492818360545,174.6262353634293,3
2017-02-25,TOMARATA VALLEY RD,452.0,-36.25035074649934,174.6076379730871,1
2017-02-25,WAITEITEI RD,2841.0,-36.26726467756304,174.56461529038182,2
2017-02-25,WAYBY VALLEY RD,2631.0,-36.31901439889742,174.55027711340415,1
2017-02-27,GREAT NORTH RD (WAITAKERE),27078.0,-36.8814253448734,174.63922963369583,1
2017-02-27,GREAT NORTH RD (WAITAKERE),25541.0,-36.88192877830657,174.64063172109007,1
2017-02-27,LINCOLN RD (HENDERSON),30252.0,-36.87273065643314,174.62783598242137,1
2017-02-28,PAKIRI RD,432.0,-36.266599707792956,174.714989772721,1
2017-02-28,PAKIRI RD,462.0,-36.2785868511096,174.7822955702057,1
2017-02-28,RAHUIKIRI RD,60.0,-36.23185982833056,174.7029038008853,1
2017-02-28,RIDGE RD (MAHURANGI EAST),610.0,-36.456016808887284,174.73356880496615,1
2017-02-28,MARTINS BAY RD,831.0,-36.44515003828619,174.75241639071098,1
2017-02-28,FRED TAYLOR DR,10260.0,-36.82050545106581,174.60531515739675,1
2017-02-28,LAWRIE RD,356.0,-36.406747622262365,174.7103265448181,1
2017-02-28,CLARK RD (WAITAKERE),1644.0,-36.798785830617426,174.65244054157043,1
2017-02-28,PAKIRI BLOCK RD,72.0,-36.24464756143279,174.68278292600812,3
2017-02-28,TITIRANGI RD,18163.0,-36.93411598200976,174.65952381964274,1
2017-02-28,TITIRANGI RD,13200.0,-36.926558481431826,174.66240243353099,1
2017-02-28,TITIRANGI RD,23530.0,-36.91524855909349,174.66996960617234,1
2017-02-28,BOYD ACCESS RD,14.0,-36.254886776123584,174.60750832403443,1
2017-02-28,GREAT NORTH RD (WAITAKERE),43893.0,-36.90867527605312,174.66565086483055,1
2017-02-28,GREAT NORTH RD (WAITAKERE),31033.0,-36.903885574354135,174.65817285460295,1
2017-02-28,RATA ST (SOUTHBOUND),33554.0,-36.903014937019904,174.68163335265174,1
2017-02-28,STANIFORTH RD,91.0,-36.17969057927917,174.56441729147824,1
2017-02-28,PAMPAS LANE,29.0,-36.20188596555604,174.54767458692064,1
2017-02-28,ASH ST,34280.0,-36.89424078642888,174.6914396698721,1
2017-02-28,PARNELL RISE,18040.0,-36.85166343873749,174.77712029143188,2
2017-02-28,ASH ST,36082.0,-36.8964146881312,174.68688647195188,1
2017-03-01,GREAT NORTH RD (CWC),20313.0,-36.86352515546611,174.74794920110247,1
2017-03-01,WILLIAMSON AVE (GREY LYNN),10622.0,-36.86179389870209,174.74308634744872,1
2017-03-01,MAKI ST,2352.0,-36.81830281198227,174.61022445029275,41
2017-03-01,GREAT SOUTH RD (NEWMARKET) (CWCE),16996.0,-36.915205444425,174.82188859340027,1
2017-03-01,CONSTELLATION DR,26873.0,-36.74761021193538,174.73384634525436,1
2017-03-01,CONSTELLATION DR,21739.0,-36.745917815218895,174.73678755074172,1
2017-03-01,GREAT NORTH RD (WAITAKERE),17237.0,-36.90483224104784,174.6869595794654,1
2017-03-01,KOHIMARAMA RD,26751.0,-36.86712247847962,174.84505500376858,1
2017-03-01,TUNNEL RD,165.0,-36.50318946557407,174.62983361404514,1
2017-03-01,PONSONBY RD (SOUTHBOUND),10186.0,-36.84798012192045,174.74405114989784,1
2017-03-01,TENDER RD,178.0,-36.65888366833999,174.612961079489,1
2017-03-01,GREAT NORTH RD (CWC),24486.0,-36.86666538454158,174.7304646526337,1
2017-03-01,KOHUHU LN,708.0,-36.818311823118755,174.61022463910638,41
2017-03-01,ELLERSLIE INTERCHANGE (EASTBOUND),24800.0,-36.903631413359,174.80957074881994,1
2017-03-01,BUCKLEY RD,5755.0,-36.90248676453921,174.76585209703492,1
2017-03-01,BROWN RD (WAIHEKE),232.0,-36.79817063620222,175.11153905099715,2
2017-03-02,COWAN BAY RD,186.0,-36.461011562791704,174.65412571284824,1
2017-03-02,GREVILLE RD,20768.0,-36.73313227081854,174.71970169323345,1
2017-03-02,NEILSON ST,25758.0,-36.926269616864,174.79910376787694,2
2017-03-02,NEILSON ST,28393.0,-36.92661520998049,174.78755966580434,1
2017-03-02,ROSEDALE RD,15204.0,-36.74142463888403,174.7065702545672,1
2017-03-02,MANGERE RD,30645.0,-36.95288552859292,174.83737431961075,1
2017-03-02,RIDGE RD (MAHURANGI EAST),187.0,-36.483086707241355,174.72792093340766,1
2017-03-02,CLEMOW DR,9937.0,-36.9193588082826,174.84419150093086,1
2017-03-02,ROSEDALE RD,15122.0,-36.73519872851599,174.7294907536215,1
2017-03-03,WINDMILL DR,481.0,-36.611814875443415,174.62342946839215,3
2017-03-03,BEACH RD (EC BAYS),18093.0,-36.71186539479949,174.74471941316514,2
2017-03-03,BEACH RD (EC BAYS),14495.0,-36.72067688644826,174.74252265691604,1
2017-03-03,GREAT SOUTH RD (NEWMARKET) (CWCE),20099.0,-36.8956107698101,174.80059442754498,1
2017-03-03,BEACH RD (EC BAYS),13909.0,-36.715048486920146,174.7427873539143,2
2017-03-03,NGAPUHI RD,1207.0,-36.87962718966907,174.81441195709908,1
2017-03-03,BEACH RD (EC BAYS),15105.0,-36.718426507796394,174.74293086146872,2
2017-03-04,WATERLOO RD (SILVERDALE),75.0,-36.61486146084139,174.6671682343905,1
2017-03-04,COCHRANE AVE,3740.0,-36.63981473650299,174.74314870759258,1
2017-03-04,ARKLES STRAND,500.0,-36.64067565969054,174.74775398167546,1
2017-03-04,RADCLIFFE RD,37.0,-36.24251608276713,174.65073274040242,1
2017-03-04,WITTEN RD,5.0,-36.25883895602557,174.72310104747189,1
2017-03-06,PUKEKOHE EAST RD,14263.0,-37.19631132094745,174.92798193453166,3
2017-03-06,HARRIS ST,3628.0,-37.203921135494745,174.9060801233691,3
2017-03-06,PARNELL RD,18009.0,-36.863393562822644,174.7804879821671,1
2017-03-06,KARANGAHAPE RD,18919.0,-36.8583784110528,174.75529107240615,1
2017-03-06,HOWE ST (CITY),8993.0,-36.856099041011895,174.75461081583427,1
2017-03-06,BURTT RD,1394.0,-37.15704133864121,174.92029521071652,3
2017-03-06,CAPE HILL RD,2050.0,-37.181335268300856,174.91166244574865,3
2017-03-06,GOLDING RD,1245.0,-37.207198500294034,174.93076044128506,6
2017-03-06,UPPER QUEEN ST,14969.0,-36.85846433402643,174.76105843416053,1
2017-03-06,RUNCIMAN RD,1412.0,-37.19178795798626,174.948843402377,5
2017-03-06,TUHIMATA RD,354.0,-37.15792534354618,174.93520405541645,6
2017-03-06,EDINBURGH ST (PUKEKOHE),10488.0,-37.19709598834911,174.90399315957592,6
2017-03-06,FRANKLIN RD (PUKEKOHE),4567.0,-37.193413358923394,174.9065706652464,3
2017-03-06,SYMONDS ST (CITY/NORTHBOUND),18243.0,-36.86247129033393,174.76132988348272,1
2017-03-06,PUNI RD,8795.0,-37.21237156664119,174.88716972492713,6
2017-03-06,QUEEN ST (PUKEKOHE),8125.0,-37.20648825679913,174.90056712787185,4
2017-03-06,PARNELL RD,2889.0,-36.85196135646996,174.77829362655862,1
2017-03-06,WEST ST (PUKEKOHE),8321.0,-37.20567232840867,174.89129585331278,3
2017-03-06,PAERATA RD,14471.0,-37.190402053210775,174.9032730093772,3
2017-03-06,PAERATA RD,12631.0,-37.18796754421218,174.90109405320615,6
2017-03-06,STADIUM DR,10813.0,-37.19888498129351,174.9065167810364,3
2017-03-06,MANUKAU RD (PUKEKOHE),15206.0,-37.20267582114825,174.90841492172177,3
2017-03-06,MANUKAU RD (PUKEKOHE),16755.0,-37.208268879520986,174.9097727645274,3
2017-03-06,MANUKAU RD (PUKEKOHE),10708.0,-37.21240862172254,174.91071102041488,6
2017-03-06,QUEEN ST (PUKEKOHE),5277.0,-37.21545059891634,174.89977778343933,3
2017-03-07,PARK AVE (PAPATOETOE),3508.0,-36.97711036380575,174.83812527147637,1
2017-03-07,ST MARKS RD,8710.0,-36.87357499414951,174.7807355560433,1
2017-03-07,HILLSBOROUGH RD (HILLSBOROUGH),24417.0,-36.925532015107656,174.7513737024709,1
2017-03-07,WORTHINGTON RD,83.0,-36.27985214627733,174.5358634517522,1
2017-03-07,GREAT SOUTH RD (RAMARAMA),1448.0,-37.1378772859991,174.95682548043172,3
2017-03-07,FALLS RD (WAITAKERE),137.0,-36.88035002840426,174.52293158081372,1
2017-03-07,BREMNER RD (DRURY) (SW),1021.0,-37.10360220596575,174.9458384098931,6
2017-03-07,TIVERTON RD,28647.0,-36.90541485470353,174.70987998333408,1
2017-03-07,WAKEFIELD ST,7916.0,-36.85536480172192,174.76584394385705,1
2017-03-07,QUAY ST (WESTBOUND),22651.0,-36.84754558571212,174.78064742839896,1
2017-03-07,SYMONDS ST (CITY),15729.0,-36.851385235110406,174.77100131429177,1
2017-03-07,GREAT SOUTH RD (RAMARAMA),1264.0,-37.16523734752036,174.97220474615048,6
2017-03-07,CARINGBAH DR,1217.0,-36.983334027895395,174.83550001050247,1
2017-03-07,PERRY RD,157.0,-36.43443666291849,174.64769368324406,1
2017-03-07,HILL RD (PAPATOETOE),3624.0,-36.98151881388385,174.84792684189082,1
2017-03-07,WHAREHINE RD,357.0,-36.31356622926882,174.42224338273914,1
2017-03-07,BOMBAY RD,636.0,-37.185129517634685,174.9893822936346,6
2017-03-07,PORTSMOUTH RD,448.0,-37.17785073142356,174.9870287617857,6
2017-03-07,RAMSEY ST,665.0,-36.985564510062396,174.8514739385542,1
2017-03-07,MILL RD (BOMBAY),10331.0,-37.19220198172096,174.9836196849636,7
2017-03-07,WILY RD,686.0,-37.2334716435219,174.84362247655585,1
2017-03-07,BUCKLAND RD (PUKEKOHE),4827.0,-37.23525031641525,174.92163533230237,3
2017-03-07,BOSTON RD,7471.0,-36.86642567503526,174.76635654336658,1
2017-03-07,SANDRINGHAM RD,23197.0,-36.8946364481238,174.73524824419812,1
2017-03-07,AMBUSH RD,51.0,-37.16269310667981,174.9653143251163,2
2017-03-07,MONCRIEFF AVE,1079.0,-37.0238549367046,174.8610922399997,1
2017-03-07,MARKET RD (REMUERA) (CWCE),13178.0,-36.880852305060074,174.78770386189376,1
2017-03-07,SELFS RD,1144.0,-36.98348032179279,174.83361605591733,1
2017-03-08,TITIRANGI RD,21597.0,-36.91003498752628,174.67663547136559,1
2017-03-08,WOODCOCKS RD,2991.0,-36.40759080606664,174.63403439347215,1
2017-03-08,GREAT SOUTH RD (PAPAKURA),12633.0,-37.08824277210506,174.94318424455227,7
2017-03-08,FITZGERALD RD (DRURY),1970.0,-37.12443448053901,174.97503961584272,5
2017-03-08,KRIPPNER RD,77.0,-36.53485818013653,174.62239986128628,1
2017-03-08,MAKI ST,2332.0,-36.81830281198227,174.61022445029275,41
2017-03-08,GREAT NORTH RD (CWW),30225.0,-36.8899341577765,174.69700022978523,1
2017-03-08,WOODCOCKS RD,787.0,-36.43423542198092,174.59279303604438,1
2017-03-09,WAIRAU RD (WEST),24837.0,-36.76922137100437,174.7247873706203,1
2017-03-09,WAIRAU RD (EAST),21914.0,-36.78193069181161,174.75190957686775,1
2017-03-09,WAIRAU RD (WEST),27002.0,-36.775442199598864,174.74323515515132,1
2017-03-10,KIMBER RD,24.0,-37.18540483757523,175.04256919972096,1
2017-03-10,UNION RD EXTN (RP4438 LHS),48.0,-37.2016887319602,174.81409488648052,1
2017-03-10,MOUMOUKAI RD,40.0,-37.106849538455755,175.14367780135987,1
2017-03-10,LOWRY RD,31.0,-37.19436934320636,175.0084951106797,1
2017-03-10,COMBES RD,3236.0,-36.872581015027386,174.8006369488611,1
2017-03-10,KUPE ST,1413.0,-36.85353455225558,174.82376580798692,1
2017-03-10,THE AVENUE (ALBANY),5326.0,-36.728424363853065,174.68142318302597,1
2017-03-10,LIBRARY LANE,2230.0,-36.727005660165965,174.6969122133214,1
2017-03-10,TIHI ST,476.0,-36.88857006226269,174.84589658511612,1
2017-03-10,ARTHUR ST (ELLERSLIE),1054.0,-36.89641036788202,174.81202619327644,1
2017-03-10,BUSH RD (ALBANY),16671.0,-36.750335522784006,174.70682363981902,1
2017-03-10,SONJA DR,40.0,-37.10787277378238,175.00913361038903,1
2017-03-10,BUSH RD (ALBANY),17082.0,-36.73897584335528,174.70385057478242,1
2017-03-11,ARDMORE QUARRY RD,21.0,-37.06231019732722,175.01462247404038,1
2017-03-11,NESS VALLEY RD,44.0,-36.998314500417706,175.13897402557652,1
2017-03-11,MCNICOL RD,42.0,-37.028864426654216,175.07573390041202,1
2017-03-11,BEACH RD (EC BAYS),19491.0,-36.724737261530116,174.7410020072659,2
2017-03-11,BEACH RD (EC BAYS),9556.0,-36.74716439866582,174.7617367630833,2
2017-03-11,BEACH RD (EC BAYS),7846.0,-36.76032505287086,174.76593623333076,1
2017-03-11,MOUMOUKAI HILL RD,14.0,-37.008937108302185,175.13715901263518,1
2017-03-13,PENROSE RD,20123.0,-36.9101247467584,174.81935452176762,1
2017-03-13,GREAT NORTH RD (CWC),46698.0,-36.880334181393756,174.7020835786026,1
2017-03-14,STREDWICK DR,1232.0,-36.697906533954026,174.7414151968998,1
2017-03-14,JUNIPER RD,1964.0,-36.753770871168,174.73787192575864,2
2017-03-14,FAIRVIEW AVE (ALBANY),4671.0,-36.71499140348932,174.71444934991626,1
2017-03-15,MOANA AVE (ONEHUNGA),2070.0,-36.91200680369728,174.79040638004938,1
2017-03-15,MAKI ST,2371.0,-36.81830281198227,174.61022445029275,41
2017-03-15,HOPETOUN ST,11760.0,-36.855737113510536,174.75775432880408,2
2017-03-15,HALSEY ST,14140.0,-36.84686959671864,174.75641854000745,1
2017-03-15,KOHUHU LN,705.0,-36.818311823118755,174.61022463910638,41
2017-03-15,TAKATU RD,631.0,-36.37828311249947,174.7835092990537,2
2017-03-15,TAKATU RD,1100.0,-36.362578875520214,174.75318176957265,1
2017-03-15,SNELLS BEACH RD,1077.0,-36.42000136620788,174.7270237688849,1
2017-03-15,GREAT SOUTH RD (NEWMARKET) (CWCE),18723.0,-36.91672777730179,174.8237096150798,1
2017-03-16,UNIVERSAL DR (WESTBOUND),22704.0,-36.85813302366096,174.61628693110276,1
2017-03-16,MAHOENUI VALLEY RD,513.0,-36.722994138197535,174.65793638724838,1
2017-03-16,MILL FLAT RD,506.0,-36.73793936513609,174.6126540860175,1
2017-03-16,SYMONDS ST (CITY),21926.0,-36.857466681008226,174.7645126744855,1
2017-03-16,TOTARA AVE (WAITAKERE),594.0,-36.909364664326354,174.68324314045734,1
2017-03-16,GREAT SOUTH RD (NEWMARKET) (CWC),31777.0,-36.89184190784111,174.79591626272529,1
2017-03-16,GLENMORE RD (COATESVILLE),385.0,-36.733048880663816,174.6465844524181,1
2017-03-16,COLLEGE RD (ST JOHNS),16522.0,-36.877124616330704,174.8417391337066,1
2017-03-16,RIDGE RD (PAREMOREMO),1627.0,-36.74608760116182,174.6364353663289,1
2017-03-16,ANZAC AVE,11707.0,-36.84947881935124,174.77312189606275,1
2017-03-16,WOODCOCKS RD,2218.0,-36.40796661199993,174.619020837634,1
2017-03-16,DAWSON RD (SNELLS BEACH),115.0,-36.43048132469783,174.72226974606818,1
2017-03-16,GREAT NORTH RD (CWW),23735.0,-36.90145656799128,174.69361912737045,1
2017-03-16,STANIFORTH RD,136.0,-36.17497453883871,174.57962286678898,1
2017-03-17,KIMPTONS RD EXTN,79.0,-36.96985032778404,175.01391197146975,1
2017-03-17,PUKEKOHE EAST RD,14930.0,-37.19613446631645,174.94595835008147,6
2017-03-17,EDINBURGH ST (PUKEKOHE),10313.0,-37.1939088809539,174.9043412030511,3
2017-03-17,REMUERA RD (CWCE),23367.0,-36.87908320983939,174.8222752704208,1
2017-03-17,BROWNHILL RD EXTN (RP1735 LHS),32.0,-36.973863748341174,174.96536658355885,1
2017-03-17,MANUKA RD (GLENFIELD),6732.0,-36.77845589936908,174.70948644330383,1
2017-03-17,MANUKA RD (GLENFIELD),15974.0,-36.77438961165946,174.71956983251306,1
2017-03-17,GREAT SOUTH RD (PAPAKURA),14383.0,-37.10587659133821,174.94948625922328,6
2017-03-17,KAIPATIKI RD,15072.0,-36.78540768699926,174.70681694610715,1
2017-03-17,REMUERA RD (CWCE),17603.0,-36.881591599543476,174.80497752908005,1
2017-03-17,KAIPATIKI RD,10906.0,-36.780341641072376,174.71811166349082,1
2017-03-17,GREAT NORTH RD (WAITAKERE),37498.0,-36.89940436065503,174.6511625685917,1
2017-03-18,THE STRAND (PARNELL),25559.0,-36.84905222235643,174.7829590866452,1
2017-03-18,DON MCKINNON DR,12322.0,-36.72727967884961,174.70485740589214,1
2017-03-18,MEOLA RD,13898.0,-36.85911248873926,174.71489352636314,1
2017-03-18,DON MCKINNON DR,9697.0,-36.73095972104945,174.70720082559356,1
2017-03-19,SUTTON CRES (PAPAKURA),647.0,-37.05702936229924,174.96026817122657,1
2017-03-19,ATKINSON AVE (OTAHUHU),22764.0,-36.93791927064886,174.84288719737236,8
2017-03-19,REMUERA RD (CWC),15328.0,-36.87215042987581,174.78016398129162,1
2017-03-19,TATARIKI ST,829.0,-37.08061304018282,174.936318714138,1
2017-03-19,ALMA CRES,375.0,-37.05621832274709,174.95096980080675,1
2017-03-19,CHURCH ST (OTAHUHU),2919.0,-36.94769129102741,174.84799631167672,6
2017-03-19,FRANK GREY PL,6938.0,-36.9377026326649,174.8539080563644,3
2017-03-19,EASTBURN ST,504.0,-37.06393762090675,174.9643597933493,1
2017-03-19,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),8907.0,-36.96100272050477,174.94618954401278,4
2017-03-19,CYRIL FRENCH DR,747.0,-36.95278721795539,174.91208750466615,1
2017-03-19,CARDIFF RD,837.0,-36.917072148382786,174.8790914824271,1
2017-03-20,ALLENDALE RD,4168.0,-36.886869527688134,174.71582849372368,2
2017-03-20,ALBERTON AVE,5966.0,-36.88635699359333,174.72259442863108,3
2017-03-20,KITENUI AVE,2461.0,-36.8863502973672,174.7199461530949,3
2017-03-20,GREAT SOUTH RD (NEWMARKET) (SW),24281.0,-36.94748330092316,174.84572290184903,3
2017-03-20,LAMBIE DR (SOUTHBOUND),19134.0,-36.98464291036944,174.8705849149953,3
2017-03-20,WIRI STATION RD,7496.0,-36.9972835322988,174.87716479520475,5
2017-03-20,SUMMIT DR (MT ALBERT),1279.0,-36.887238200992094,174.7196294459181,3
2017-03-20,LAMBIE DR (NORTHBOUND),21247.0,-36.987666177740714,174.87262517667477,4
2017-03-20,ALLENDALE RD,678.0,-36.8853325775327,174.71739865555324,3
2017-03-20,ATKINSON AVE (OTAHUHU),18049.0,-36.944045972063705,174.84477531255695,1
2017-03-20,STATION RD (OTAHUHU),9241.0,-36.94313239842824,174.8397563776505,3
2017-03-20,PRINCES ST (OTAHUHU),13322.0,-36.94099015589855,174.84189444930595,3
2017-03-20,BAIRDS RD,21979.0,-36.95746021762105,174.86077753096134,8
2017-03-20,GREAT SOUTH RD (MANUKAU),18177.0,-36.96412700869353,174.85578430978032,2
2017-03-20,WILLCOTT ST,2059.0,-36.88488444519688,174.71222711010103,3
2017-03-20,HIGH ST (OTAHUHU),4982.0,-36.94473432598003,174.84803715939788,6
2017-03-20,SALEYARDS RD (OTAHUHU),17488.0,-36.94483460565661,174.83401425461673,4
2017-03-21,GREAT SOUTH RD (MANUKAU),32416.0,-36.955447780430866,174.8499806957989,2
2017-03-21,ATKINSON AVE (OTAHUHU),17566.0,-36.94236014533996,174.8442181274731,1
2017-03-21,PRINCES ST (OTAHUHU),19341.0,-36.93971149050085,174.84819652918816,3
2017-03-21,GREAT SOUTH RD (MANUKAU),28319.0,-36.987204981513976,174.88183814302585,2
2017-03-21,TAMAKI DR,16511.0,-36.84821267604358,174.8328133076619,1
2017-03-21,GREAT SOUTH RD (MANUKAU),25995.0,-36.98270780609644,174.87840185328415,2
2017-03-21,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),33077.0,-36.962445077016646,174.87904943463062,2
2017-03-21,SPENCER RD (ALBANY),3371.0,-36.724715729758074,174.72141750336877,1
