,count_date,road_name,adt,latitude,longitude,sampling_count
24703,2018-06-27,GREAT SOUTH RD (NEWMARKET) (SW),25877.0,-36.949197324424965,174.84504555631764,3
24704,2018-06-28,GREAT SOUTH RD (NEWMARKET) (SW),29659.0,-36.95468990391821,174.84887298267319,3
24705,2018-05-18,AHUROA RD,396.0,-36.491336200275725,174.62121238465187,1
24706,2018-05-18,AHUROA RD,330.0,-36.48466127247625,174.60621560425716,1
24707,2018-05-18,AHUROA RD,264.0,-36.48034679232639,174.5877870564363,1
24708,2018-05-18,AHUROA RD,261.0,-36.47129055833354,174.5533159084766,1
24709,2018-05-18,AHUROA RD,271.0,-36.468911376263904,174.55119255374942,1
24710,2018-05-22,MURIWAI VALLEY RD,324.0,-36.81841605735901,174.46997447844967,1
24711,2018-05-22,MURIWAI VALLEY RD,53.0,-36.825191972982466,174.4825161253334,1
24712,2018-05-22,NGAREWA DR,93.0,-36.502445032465346,174.71192718057713,1
24713,2018-05-22,NGAREWA DR,83.0,-36.50993848926164,174.71862448243053,1
24714,2018-05-15,SILVER HILL RD,89.0,-36.22906912585271,174.57293301641343,1
24715,2018-05-15,SILVER HILL RD,289.0,-36.258520688188774,174.51347381514745,1
24716,2018-05-16,TE ARAI POINT RD,242.0,-36.17258033707469,174.59091552306774,1
24717,2018-05-16,TE ARAI POINT RD,175.0,-36.156454184051036,174.61641218031457,1
24718,2018-05-16,TE ARAI POINT RD,136.0,-36.1604640000069,174.6324801462589,1
24719,2018-05-17,TENDER RD,225.0,-36.65894750540122,174.6129064720006,1
24720,2018-05-17,UNDERWOOD RD,178.0,-36.30005491969243,174.47126653998913,1
24721,2018-05-19,WELLSFORD VALLEY RD,201.0,-36.27634305843598,174.49696218881715,1
24722,2018-05-19,WELLSFORD VALLEY RD,292.0,-36.27887380826472,174.47173728878258,1
24723,2018-05-19,WELLSFORD VALLEY RD,279.0,-36.281137914176156,174.45985536124306,1
24724,2018-06-27,BROWN RD (WAIHEKE),149.0,-36.78805072378324,175.06940748016362,1
24725,2018-08-10,ONETANGI RD,3899.0,-36.79928226961603,175.07450653931411,1
24726,2018-05-15,BEACH RD (MANLY),2348.0,-36.62962972025814,174.76453681696483,3
24727,2018-08-18,BEVERLEY RD,3513.0,-36.62810260245147,174.73224956411136,2
24728,2018-06-12,CONSTABLE RD (MURIWAI),344.0,-36.842220115387455,174.44732754276566,3
24729,2018-05-30,DUCK CREEK RD (STILLWATER),1495.0,-36.63746629151528,174.71179003764868,2
24730,2018-05-16,FOSTER RD,1188.0,-36.780280629341505,174.51007941551055,2
24731,2018-06-01,GILBRANSEN RD,694.0,-36.76395550928889,174.532008978419,2
24732,2018-06-12,HAMILTON RD (WAIMAUKU),254.0,-36.795886970639366,174.47024989839127,3
24733,2018-05-16,KAURI CRES (EAST),161.0,-36.784798029531075,174.49999268549126,3
24734,2018-05-15,LAURENCE ST,2412.0,-36.62903140636463,174.7568402176666,3
24735,2018-05-16,LLOYD RD,636.0,-36.761527214724744,174.60808424146538,2
24736,2018-05-23,MARELLEN DR,1370.0,-36.60990486868628,174.7090785790104,2
24737,2018-05-16,MILL FLAT RD,509.0,-36.744203545357706,174.61733249258504,3
24738,2018-05-24,OLD RAILWAY RD,870.0,-36.77818210172612,174.56845174370082,3
24739,2018-05-17,RAPSON RD (KAUKAPAKAPA),265.0,-36.630394842296255,174.52011137652144,4
24740,2018-06-12,TAIAPA RD,308.0,-36.825101598211106,174.46362166694738,3
24741,2018-05-23,WADE RIVER RD,286.0,-36.64395138728218,174.73269398024453,3
24742,2018-05-17,WHITEHILLS RD,921.0,-36.63141779367528,174.6129922670268,3
24743,2018-05-17,WINDMILL DR,460.0,-36.611814875443415,174.62342946839215,3
24744,2018-06-13,WISHART RD,1692.0,-36.68480086760404,174.45540708558997,3
24745,2018-04-23,WYLLIE RD (WARKWORTH),163.0,-36.420315652382214,174.63163532505845,2
24746,2018-08-01,KARAKA ST (HELENSVILLE),721.0,-36.67985737577893,174.4505464865078,2
24747,2018-06-15,EAST COAST RD (TAKA/GLENFIELD/E.C,15359.0,-36.75710490133204,174.75207281843308,2
24748,2018-06-20,EAST COAST RD (TAKA/GLENFIELD/E.C,14700.0,-36.75189379554133,174.7484819163451,2
24749,2018-06-18,ESMONDE RD,27725.0,-36.79415391588501,174.77373963775653,2
24750,2018-06-19,NORTHCOTE RD (SOUTH-SIDE LANE) (EAST),13370.0,-36.78615633763065,174.75569262636,4
24751,2018-06-14,WAIRAU RD (EAST),14970.0,-36.781478909113545,174.75137263266373,2
24752,2018-06-18,ANZAC ST,19317.0,-36.78931308939228,174.76651181838696,2
24753,2018-06-19,ARCHERS RD,3191.0,-36.79150872145289,174.72563440760587,4
24754,2018-08-07,BEACH RD (EC BAYS),8353.0,-36.76479489169379,174.76538897190474,2
24755,2018-05-22,BEACH RD (EC BAYS),4258.0,-36.69171469686488,174.74936765801465,2
24756,2018-08-07,INGA RD,9085.0,-36.76581138030501,174.76491933920838,2
24757,2018-07-23,SHAKESPEARE RD (TAKAPUNA),16208.0,-36.78148863449172,174.75377082943908,2
24758,2018-06-20,KITCHENER RD (MILFORD),15541.0,-36.77626851565446,174.7751200964765,2
24759,2018-06-29,RAME RD,395.0,-36.77160607513346,174.66432718933618,1
24760,2018-05-16,BROOKDALE RD (PARE),1232.0,-36.74623706288586,174.63932828235818,4
24761,2018-05-30,GLENVAR RD,3576.0,-36.69846101588689,174.72438008395832,2
24762,2018-05-24,HAMANA ST,4269.0,-36.810563880540606,174.79857775178607,2
24763,2018-07-24,WAIPA ST,19738.0,-36.809895919865326,174.70944553760717,2
24764,2018-07-24,NORTHCOTE RD (NORTH-SIDE LANE) (WEST),13775.0,-36.79050846889628,174.74967303871418,2
24765,2018-06-27,BEACH RD (CITY),10903.0,-36.84695308261336,174.77325420877892,2
24766,2018-06-11,BEAUMONT ST,13811.0,-36.84579154863832,174.75251352674914,1
24767,2018-06-18,NUGENT ST,10149.0,-36.86624106109175,174.76361513678725,2
24768,2018-06-11,PONSONBY RD,24249.0,-36.859213943103036,174.7518105315313,2
24769,2018-06-08,PONSONBY RD,24597.0,-36.853870410273316,174.74558700867127,2
24770,2018-06-08,PONSONBY RD,19173.0,-36.85087491082317,174.74456555097854,2
24771,2018-06-19,QUAY ST,22046.0,-36.84675838393653,174.77844224773796,2
24772,2018-06-14,UPPER QUEEN ST,8618.0,-36.860060461340396,174.76039961708526,2
24773,2018-06-22,VINCENT ST (AUCKLAND),6620.0,-36.85403529521144,174.75946505714052,1
24774,2018-06-18,WELLESLEY ST EAST,6620.0,-36.8512949507615,174.76555963682813,2
24775,2018-06-18,UNION ST (CITY/NORTH),15472.0,-36.85008206985675,174.75433867306748,2
24776,2018-06-08,SYMONDS/WELLESLEY EAST RAMP,2429.0,-36.85326658310853,174.76753413698222,2
24777,2018-06-27,CAUSEWAY RD,8748.0,-36.79694480551236,175.03241651522515,2
24778,2018-08-10,CAUSEWAY RD,8422.0,-36.798463295002314,175.036906008624,1
24779,2018-08-10,DONALD BRUCE RD,2808.0,-36.79677074042543,175.03152654523018,2
24780,2018-08-10,DONALD BRUCE RD,1427.0,-36.8044713174077,175.02604739897274,2
24781,2018-06-18,HOSPITAL RD,11180.0,-36.95778712834289,174.8357288215285,2
24782,2018-06-28,LANNAN RD,129.0,-36.79029562905335,175.0216956993229,2
24783,2018-06-27,MIAMI AVE,7486.0,-36.79305718774519,175.02572424992675,2
24784,2018-08-10,OCEAN VIEW RD (WAIHEKE ISLAND),3649.0,-36.78244660816298,175.0035051540914,2
24785,2018-06-28,OCEAN VIEW RD (WAIHEKE ISLAND),3990.0,-36.78197319014602,175.00592433322322,2
24786,2018-08-10,MITCHELL RD,4340.0,-36.79526512359223,175.02785570448518,1
24787,2018-06-28,OCEAN VIEW RD (WAIHEKE ISLAND),7631.0,-36.78471839083293,175.01468016588242,2
24788,2018-06-28,ORAPIU RD,334.0,-36.79968722269307,175.11292559737217,2
24789,2018-06-27,OSTEND RD,1023.0,-36.79954836711399,175.0445783333299,2
24790,2018-08-10,OSTEND RD,7579.0,-36.79629483254872,175.05345750655442,2
24791,2018-06-27,OSTEND RD,5915.0,-36.800309443747906,175.0574089564575,2
24792,2018-08-10,SEA VIEW RD (WAIHEKE),990.0,-36.792213478862465,175.0528442365849,2
24793,2018-06-27,SEA VIEW RD (WAIHEKE),969.0,-36.79154170511929,175.05364437318985,2
24794,2018-08-10,SURFDALE RD,6438.0,-36.791205902053704,175.02328852415883,1
24795,2018-08-10,TAHI RD,1778.0,-36.795533752444456,175.05525271411818,2
24796,2018-08-10,WAIATA RD,415.0,-36.79676593842851,175.07976203072343,2
24797,2018-08-10,WAIHEKE RD,629.0,-36.79847158293489,175.11032572035177,2
24798,2018-08-10,WHAKARITE RD,1070.0,-36.792631938036344,175.04844001927364,1
24799,2018-06-27,WHARF RD (WAIHEKE),8169.0,-36.79610378704431,175.04309706559116,2
24800,2018-06-27,BELGIUM ST (WAIHEKE),8573.0,-36.795849665967886,175.0468670886203,2
24801,2018-08-27,PARKER AVE,3562.0,-36.917760436888884,174.66825075081368,2
24802,2018-08-27,SWANSON RD (HENDERSON),10924.0,-36.86590448459562,174.5786120912302,2
24803,2018-06-11,HOBSONVILLE RD,14811.0,-36.798392663463595,174.64764622310634,1
24804,2018-08-27,GREAT NORTH RD (WAITAKERE),17435.0,-36.90409656413416,174.687987166652,2
24805,2018-07-23,BRIGHAM CREEK RD,14429.0,-36.80006627884871,174.6387265844379,2
24806,2018-06-23,ASCOT RD,20803.0,-36.97209538565171,174.78521932448746,4
24807,2018-05-27,CHAPEL RD,15369.0,-36.96076258231177,174.9076820796394,4
24808,2018-05-27,FISHER PDE,5457.0,-36.8956625006395,174.8878244223488,4
24809,2018-05-27,FORTUNES RD,10634.0,-36.8986764087285,174.89778559738616,3
24810,2018-05-16,HARRIS RD (EAST TAMAKI),12302.0,-36.92876153717535,174.89727397306442,1
24811,2018-05-16,HARRIS RD (EAST TAMAKI),11403.0,-36.94090454251727,174.89430758542545,1
24812,2018-06-18,KIRKBRIDE RD,13983.0,-36.97523221747756,174.79238114646148,5
24813,2018-06-23,KIRKBRIDE RD,20655.0,-36.972706082157075,174.78776111583306,2
24814,2018-07-25,MCLAUGHLINS RD,2566.0,-37.00827203386179,174.8460458083041,2
24815,2018-06-18,MIDDLEMORE CRES,686.0,-36.96611839342865,174.84251108260014,2
24816,2018-06-16,ORMISTON RD (EASTBOUND/EAST TAMAKI) (SW),17966.0,-36.96172284380264,174.8904767323888,4
24817,2018-06-20,ORMISTON RD (EASTBOUND/EAST TAMAKI) (SW),17598.0,-37.02609606231072,174.89995135181942,2
24818,2018-06-26,PAKURANGA RD (EAST BOUND),1269.0,-36.91180685867618,174.86547061810433,4
24819,2018-06-07,PAKURANGA RD (EAST BOUND),33097.0,-36.90931294648861,174.9843044078489,3
24820,2018-06-27,PAKURANGA RD (EAST BOUND),4926.0,-36.90849003501005,174.88374082090957,4
24821,2018-06-16,PAKURANGA RD (EAST BOUND),37226.0,-36.89770178945308,174.9051793426401,5
24822,2018-05-27,PIGEON MOUNTAIN RD,5709.0,-36.893802771033954,174.90044785961967,4
24823,2018-06-07,RIVERTON DR,1068.0,-37.025260093150294,174.91271150991506,3
24824,2018-06-27,PAKURANGA RD (EAST BOUND),1783.0,-36.90656242168164,174.8882052776644,4
24825,2018-06-27,PAKURANGA RD (EAST BOUND),6422.0,-36.8987776329564,174.90272595123122,2
24826,2018-05-27,STANCOMBE RD,13599.0,-36.95922041479072,174.91780785940844,3
24827,2018-06-18,SWAFFIELD RD,11785.0,-36.96659765611532,174.84241031218016,1
24828,2018-06-07,HIGHBROOK DR,28993.0,-36.93726397264117,174.88065395722322,2
24829,2018-06-09,WALMSLEY RD (MANGERE),26441.0,-36.95267726468247,174.79978104097538,4
24830,2018-06-07,MAGIC WAY,3828.0,-37.02075919027809,174.91459940889496,3
24831,2018-06-20,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),14829.0,-36.93497083957556,174.91024994545205,2
24832,2018-06-20,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),15167.0,-36.949371535268405,174.90646581130375,2
24833,2018-06-20,TE IRIRANGI DR (EAST BOUND/MANUKAU) (SW),12829.0,-36.98347493981067,174.89082399582642,3
24834,2018-06-20,TE IRIRANGI DR (EAST BOUND/MANUKAU) (SW),15867.0,-36.98100920107715,174.89679586980697,2
24835,2018-05-27,JACK LACHLAN DR,1922.0,-36.896793069763646,175.00634537686585,4
24836,2018-06-08,HIGHBROOK DR (SOUTHBOUND/TAMAKI) (SE),16450.0,-36.93973232072394,174.86645451966226,4
24837,2018-06-07,SHIFNAL DR,3034.0,-37.02309798170111,174.9109711889826,2
24838,2018-06-07,SHIFNAL DR,1804.0,-37.02864498887149,174.91184088863662,2
24839,2018-06-18,ORMISTON RD (WESTBOUND/FLAT BUSH) (SE),7338.0,-36.96756427324085,174.9218474908657,1
24840,2018-06-18,TI RAKAU DR (WESTBOUND),18500.0,-36.92123222913082,174.87820572971333,3
24841,2018-06-20,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),14338.0,-36.97058627529042,174.8998508305016,4
24842,2018-06-20,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),15443.0,-36.957708020453055,174.90369745985848,2
24843,2018-06-20,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),13404.0,-36.93302081363148,174.91044826555427,2
24844,2018-06-20,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),17679.0,-36.980796417901566,174.89713885352958,2
24845,2018-06-20,TE IRIRANGI DR (WEST BOUND/MANUKAU) (SW),12753.0,-36.9832309079818,174.89199760904918,5
24846,2018-06-07,HIGHBROOK DR (NORTHBOUND/TAMAKI) (SE),19591.0,-36.94357420137366,174.8622924632177,2
24847,2018-06-07,HIGHBROOK DR (NORTHBOUND/TAMAKI) (SE),17825.0,-36.9374931234842,174.8718567564153,2
24848,2018-06-18,HIGHBROOK DR (SOUTHBOUND/OTARA) (SW),16589.0,-36.82165865039436,174.6106871777066,3
24849,2018-06-18,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),7304.0,-36.967515771891115,174.92205968743525,2
24850,2018-06-18,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),9254.0,-36.96100272050477,174.94618954401278,4
24851,2018-06-08,CHICHESTER DR,3424.0,-37.07661716247127,174.9309865048333,2
24852,2018-06-08,CHICHESTER DR,2407.0,-37.08030221880864,174.9332735620198,2
24853,2018-06-08,EDINBURGH AVE,1916.0,-37.0778180102776,174.9369337781807,2
24854,2018-06-08,GOODWIN DR,1217.0,-37.08171254394408,174.93852904406467,2
24855,2018-05-17,GREAT SOUTH RD (PAPAKURA),10036.0,-37.0594093866221,174.94050284102195,1
24856,2018-06-08,PARK ESTATE RD,913.0,-37.084096470094025,174.93825228242355,2
24857,2018-06-08,ROSEHILL DR,1932.0,-37.075796288614356,174.9404143246043,2
24858,2018-06-08,ROYSTON ST,392.0,-37.07688049344061,174.941353094367,2
24859,2018-08-26,MANUROA RD,9553.0,-37.03818556504396,174.92269341007557,2
24860,2018-08-26,MANUROA RD,7389.0,-37.03777246897921,174.92426822345868,2
24861,2018-08-26,TAKANINI SCHOOL RD,5236.0,-37.03916554891697,174.9239548587029,2
24862,2018-08-26,TAKANINI SCHOOL RD,4593.0,-37.03722529765401,174.92299522776818,2
24863,2018-05-28,GREAT SOUTH RD (NEWMARKET) (SW),11048.0,-36.938425863426,174.8381161423649,1
24864,2018-06-27,PAKURANGA RD (WEST BOUND),419.0,-36.90656242168164,174.8882052776644,4
24865,2018-06-27,PAKURANGA RD (WEST BOUND),1002.0,-36.90849003501005,174.88374082090957,4
24866,2018-06-26,PAKURANGA RD (WEST BOUND),1520.0,-36.91180685867618,174.86547061810433,4
24867,2018-06-19,NORTHCOTE RD (NORHT-SIDE LANE) (EAST),11527.0,-36.78615633763065,174.75569262636,4
24868,2018-07-21,AWANOHI RD,1070.0,-36.683384908845824,174.69966873742692,1
24869,2018-07-31,BAWDEN RD (RURAL),726.0,-36.67177443469309,174.66205097853734,2
24870,2018-07-28,DUCK CREEK RD (STILLWATER),2055.0,-36.633576771132624,174.6900180031111,1
24871,2018-07-28,DUCK CREEK RD (STILLWATER),1858.0,-36.636354179595045,174.7063745047154,1
24872,2018-07-21,DUREY RD,911.0,-36.68922346470139,174.66990291984717,1
24873,2018-07-27,EAST COAST RD (SILVERDALE/REDVALE,9648.0,-36.62623974417325,174.67275884219146,2
24874,2018-07-27,EAST COAST RD (SILVERDALE/REDVALE,8468.0,-36.67335340997731,174.6894778305869,2
24875,2018-07-27,EAST COAST RD (SILVERDALE/REDVALE,10331.0,-36.69740137718912,174.71662182862067,2
24876,2018-06-01,MATUA RD,512.0,-36.76291889131009,174.5306103684063,2
24877,2018-06-06,MURIWAI RD,4008.0,-36.82080664141355,174.444076358467,2
24878,2018-08-08,O'BRIEN RD (ALBANY HEIGHTS),1310.0,-36.71391708420796,174.6663396613056,1
24879,2018-06-13,OLD NORTH RD (KUMEU),3448.0,-36.7268364165096,174.49944667066617,2
24880,2018-08-08,POSTMAN RD,1231.0,-36.64832157468397,174.65614375160106,2
24881,2018-08-08,POTTER RD,972.0,-36.69934424690624,174.66552126377664,2
24882,2018-05-31,PUHOI RD,1856.0,-36.51660631193303,174.6654372187349,3
24883,2018-07-28,SPUR RD,3329.0,-36.64066716537555,174.67110221696015,2
24884,2018-05-24,TAWA RD (KUMEU),875.0,-36.79111426573174,174.5285038628721,2
24885,2018-06-02,WAIKOUKOU VALLEY RD,2385.0,-36.76323314795696,174.49383645696918,3
24886,2018-05-22,EAST COAST RD (TAKA/GLENFIELD/E.C,12736.0,-36.702578926968435,174.72136014474503,2
24887,2018-07-24,ALBANY HIGHWAY (ALBANY),19608.0,-36.75516113055596,174.70029913875882,2
24888,2018-07-24,ALBANY HIGHWAY (ALBANY),16037.0,-36.75291827160501,174.69703482175538,2
24889,2018-07-25,ALBANY HIGHWAY (ALBANY),18847.0,-36.74883598584077,174.69380866061894,2
24890,2018-07-25,ALBANY HIGHWAY (ALBANY),17956.0,-36.740553227124884,174.69248423225014,2
24891,2018-07-26,ALBANY HIGHWAY (ALBANY),18621.0,-36.7325908123268,174.69335085457107,2
24892,2018-06-25,GREVILLE RD,17727.0,-36.72953704854769,174.7252204841462,2
24893,2018-06-11,FORREST HILL RD,15177.0,-36.76162128118789,174.74897163088443,4
24894,2018-08-14,OTEHA VALLEY RD,28902.0,-36.709783771921245,174.72676019484075,2
24895,2018-08-14,OTEHA VALLEY RD,28356.0,-36.71024875806949,174.7257742318808,2
24896,2018-08-15,OTEHA VALLEY RD,31907.0,-36.71526046175382,174.71766855844834,2
24897,2018-08-15,OTEHA VALLEY RD,36209.0,-36.71674012584138,174.71507041839692,2
24898,2018-06-14,OTEHA VALLEY RD,34149.0,-36.717794913010394,174.71380629996963,2
24899,2018-08-11,OTEHA VALLEY RD,29707.0,-36.719232175019535,174.71164372354298,2
24900,2018-06-14,OTEHA VALLEY RD,29373.0,-36.71922541800959,174.7114868225674,2
24901,2018-08-11,OTEHA VALLEY RD,24053.0,-36.72176864999193,174.70637030778062,2
24902,2018-08-04,BUSH RD (ALBANY),16313.0,-36.737965187329365,174.70392902462322,2
24903,2018-08-04,BUSH RD (ALBANY),17436.0,-36.74972616193471,174.70657491915554,2
24904,2018-08-03,PAREMOREMO RD,3352.0,-36.752835499725045,174.66590420068619,2
24905,2018-08-03,THE AVENUE (ALBANY),4602.0,-36.72821076091365,174.6831429944062,2
24906,2018-07-26,APOLLO DR,18372.0,-36.74544115374282,174.73486155967555,2
24907,2018-07-21,VAUGHANS RD,549.0,-36.688559806354604,174.7196821155774,1
24908,2018-08-04,PAUL MATTHEWS RD,14525.0,-36.750816982729404,174.7103290503551,2
24909,2018-06-18,ESMONDE RD DEC (EAST),33997.0,-36.795980358233095,174.76790899232967,2
24910,2018-08-03,LIBRARY LANE,2031.0,-36.72763562353754,174.69698206686755,2
24911,2018-08-02,ALBANY EXPRESSWAY,28435.0,-36.73429054161675,174.71000707539918,2
24912,2018-08-02,ALBANY EXPRESSWAY,20735.0,-36.728544538273574,174.6996111779807,1
24913,2018-08-03,ALBANY EXPRESSWAY,20043.0,-36.722789888111905,174.69229583275916,2
24914,2018-07-24,LANDSCAPE RD (MT EDEN),3576.0,-36.89808555335079,174.75386600531283,2
24915,2018-07-23,MALCOLM ST,1434.0,-36.907333006535566,174.7237170387817,2
24916,2018-07-31,MT EDEN RD,14304.0,-36.90380923047012,174.75933936333325,2
24917,2018-07-31,MT EDEN RD,14986.0,-36.908217396364094,174.75868860554004,3
24918,2018-08-07,NGAIO ST (ORAKEI),307.0,-36.86030225702819,174.8191482731389,1
24919,2018-08-10,NGAPIPI RD,13967.0,-36.85475382414624,174.807677274511,2
24920,2018-08-07,NIHILL CRES,1778.0,-36.852194704364855,174.82825389118403,2
24921,2018-08-07,NORMAN LESSER DR,2158.0,-36.878865722289284,174.83931265099682,2
24922,2018-08-07,OHINERAU ST,1786.0,-36.88738399609944,174.79865069310736,2
24923,2018-08-07,OMAHU RD,4311.0,-36.881518888743365,174.79132103982155,2
24924,2018-08-07,OMAHU RD,6148.0,-36.88412538583385,174.7894183705515,2
24925,2018-08-10,ORAKEI RD,12551.0,-36.87375399505756,174.80411990715626,2
24926,2018-08-10,PATTESON AVE,6129.0,-36.85826219600914,174.82991268849,2
24927,2018-08-10,PEACH PDE,13873.0,-36.88586873830347,174.8034736846322,2
24928,2018-07-31,RICHARDSON RD (OWAIRAKA),8555.0,-36.902479210495564,174.71967969062752,1
24929,2018-07-30,RICHARDSON RD (OWAIRAKA),14730.0,-36.905679127082564,174.7215360946698,2
24930,2018-08-01,RICHARDSON RD (OWAIRAKA),13027.0,-36.90818753648528,174.7238372861533,2
24931,2018-08-01,RICHARDSON RD (OWAIRAKA),18180.0,-36.91448455759125,174.72964764811198,2
24932,2018-08-08,RIDDELL RD,1904.0,-36.857926880618145,174.880827491544,2
24933,2018-08-07,RONAKI RD (MISSION BAY),697.0,-36.850473173667694,174.83351778093967,2
24934,2018-07-30,ST ANDREWS RD,5200.0,-36.90263653535083,174.76244370137437,2
24935,2018-08-10,ST HELIERS BAY RD,24587.0,-36.86813649773407,174.84650407991856,2
24936,2018-08-08,ST HELIERS BAY RD,20320.0,-36.867643796130466,174.84920695346858,2
24937,2018-08-10,ST HELIERS BAY RD,12554.0,-36.860761941592656,174.8593269608301,2
24938,2018-08-08,ST JOHNS RD,18006.0,-36.8731091028568,174.83562945468083,1
24939,2018-08-08,ST JOHNS RD,18759.0,-36.85111630626632,175.9596299719926,2
24940,2018-07-26,SELWYN RD (EPSOM),5691.0,-36.90171271523786,174.766990228836,2
24941,2018-08-08,SHORE RD,17212.0,-36.86464784018752,174.79536916624048,2
24942,2018-08-01,STODDARD RD,15051.0,-36.90198441593829,174.72396705399933,2
24943,2018-08-13,TAMAKI DR,27225.0,-36.85306787078349,174.8029605514702,2
24944,2018-08-08,TAMAKI DR,18663.0,-36.852008594314725,174.81452147723115,2
24945,2018-08-08,TAMAKI DR,15911.0,-36.84493693393884,174.8260399673144,1
24946,2018-08-08,TAMAKI DR,15519.0,-36.84829845347433,174.83309573351997,2
24947,2018-08-08,TAMAKI DR,12152.0,-36.85100012393136,174.85473884679263,2
24948,2018-08-07,TAUTARI ST,236.0,-36.85659344539318,174.81825276815255,1
24949,2018-08-08,UPLAND RD (REMUERA),3876.0,-36.878634992539276,174.80973234996594,1
24950,2018-08-08,UPLAND RD (REMUERA),7845.0,-36.86851654092155,174.80831568229928,2
24951,2018-08-08,VICTORIA AVE (REMUERA),5665.0,-36.866215755620814,174.80016220576417,2
24952,2018-08-02,WELLESLEY ST WEST,7350.0,-36.850758452513,174.7640556227176,2
24953,2018-07-23,WYNDHAM ST,2711.0,-36.84654955377438,174.76281497021478,2
24954,2018-07-24,DOMINION RD (MT EDEN),22752.0,-36.902562746753844,174.74239738100889,2
24955,2018-07-24,DOMINION RD (MT EDEN),18021.0,-36.905488078939136,174.74144256870645,3
24956,2018-07-24,DOMINION RD (MT EDEN),13267.0,-36.914726026822024,174.73841983347614,3
24957,2018-07-23,BUCKLEY RD,4318.0,-36.90228837146138,174.7658587471467,2
24958,2018-07-23,CARR RD,9318.0,-36.912598724192,174.75009010615292,3
24959,2018-07-23,DENBIGH AVE,11770.0,-36.90907603131193,174.73770792698156,3
24960,2018-07-23,DENIZE RD,2309.0,-36.900916401171756,174.7236512232037,2
24961,2018-07-24,DOMINION RD EXTN,6438.0,-36.92395752370369,174.73459919427071,2
24962,2018-07-23,FROST RD (THREE KINGS),4339.0,-36.91072481867867,174.7494187177681,2
24963,2018-07-23,HAYR RD,11269.0,-36.91218656974564,174.75602972715092,3
24964,2018-07-23,HAYR RD,11058.0,-36.913463605445386,174.75500388083543,2
24965,2018-07-24,HILLSBOROUGH RD (HILLSBOROUGH),17637.0,-36.913995398163316,174.75987643356612,5
24966,2018-07-24,HILLSBOROUGH RD (HILLSBOROUGH),27375.0,-36.916472331121,174.7587771640853,2
24967,2018-07-24,HILLSBOROUGH RD (HILLSBOROUGH),24132.0,-36.91957665368902,174.75791674359257,2
24968,2018-07-24,HILLSBOROUGH RD (HILLSBOROUGH),24162.0,-36.9256134390261,174.7513531123419,2
24969,2018-07-24,HILLSBOROUGH RD (HILLSBOROUGH),17799.0,-36.93030643422415,174.73929013506515,2
24970,2018-08-01,LITTLEJOHN ST,2437.0,-36.917665611769856,174.75366334007177,2
24971,2018-07-23,MAY RD (MT ROSKILL),11913.0,-36.906861947347345,174.73687202662148,1
24972,2018-08-01,MELROSE RD,7259.0,-36.915628883014065,174.75303298783183,2
24973,2018-07-30,MT ALBERT RD (SANDRINGHAM),14451.0,-36.899744223878756,174.73482522544128,2
24974,2018-07-26,OAKDALE RD,2544.0,-36.92403664677381,174.74886969252626,2
24975,2018-07-30,O'DONNELL AVE,2637.0,-36.899006428384645,174.71985986537825,2
24976,2018-08-02,PAH RD (EPSOM),19660.0,-36.90870362322717,174.77024934163293,3
24977,2018-07-26,QUEENSTOWN RD,5771.0,-36.92306054196844,174.76670826261793,2
24978,2018-07-30,SOMERSET RD,7024.0,-36.91357915351106,174.74655424581462,2
24979,2018-07-31,WARREN AVE,9481.0,-36.910726707373364,174.75783705218328,2
24980,2018-07-30,WHITE SWAN RD,15823.0,-36.91449512763136,174.72520279279541,2
24981,2018-07-31,WHITE SWAN RD,13970.0,-36.91899235667154,174.72026380561402,2
24982,2018-07-23,DORNWELL RD,332.0,-36.91200417804885,174.75251225301238,1
24983,2018-07-24,HERD RD,4893.0,-36.916271813210024,174.76500253758368,1
24984,2018-08-30,ORPHEUS DR,8738.0,-36.92939426197504,174.78196612773488,2
24985,2018-08-08,NGAHUE DR,23592.0,-36.88405102575429,174.8356445862996,2
24986,2018-07-24,HILLSBOROUGH RD (LYNFIELD),19389.0,-36.93076954710806,174.73165482776668,2
24987,2018-07-30,MT ALBERT RD (THREE KINGS) (CWC),17583.0,-36.90615345557316,174.7464634809643,2
24988,2018-07-30,MT ALBERT RD (THREE KINGS) (CWC),16982.0,-36.90872583244659,174.75173011895947,3
24989,2018-08-01,MT ALBERT RD (THREE KINGS) (CWC),20708.0,-36.90914283567388,174.75949554590213,2
24990,2018-08-02,MT ALBERT RD (THREE KINGS) (CWC),27085.0,-36.909299658236215,174.762900070967,2
24991,2018-08-02,MT ALBERT RD (THREE KINGS) (CWC),24674.0,-36.911013378891866,174.7713017019717,10
24992,2018-07-30,RICHARDSON RD (MT ROSKILL),8647.0,-36.92334764784068,174.74178141136952,2
